Tree output
accuracy score:,0.6666666666666666
Y_pred,0,0,0,0,0,6,3,0,6,3,0,1,2,1,0
 
accuracy score:,0.5333333333333333
Y_test: ,0,0,0,0,0,2,1,0,0,3,0,3,0,2,5
Y_pred,0,6,0,6,0,1,4,0,0,1,0,0,0,2,2
 
accuracy score:,0.6666666666666666
Y_test: ,0,0,0,3,0,0,0,0,0,0,3,0,0,6,2
Y_pred,0,0,0,1,0,6,0,0,0,0,1,0,2,6,1
 
accuracy score:,0.4
Y_test: ,1,1,6,0,0,1,0,0,0,2,4,3,1,6,0
Y_pred,7,2,6,0,0,3,0,0,2,0,2,2,0,7,0
 
accuracy score:,0.6
Y_test: ,2,1,0,0,0,0,2,0,1,0,3,0,6,0,0
Y_pred,0,2,0,0,1,0,4,0,1,0,0,0,0,0,0
 
accuracy score:,0.4666666666666667
Y_test: ,0,0,1,1,0,0,2,0,1,4,0,6,0,0,0
Y_pred,0,3,1,5,3,0,0,0,3,2,0,6,0,2,7
 
accuracy score:,0.4666666666666667
Y_test: ,0,4,0,0,1,0,0,2,1,0,0,6,0,1,2
Y_pred,3,1,0,0,1,0,0,0,4,0,0,0,3,2,4
 
accuracy score:,0.6666666666666666
Y_test: ,1,0,0,0,2,0,2,0,0,0,3,0,2,2,1
Y_pred,0,0,0,0,1,0,1,0,0,0,2,0,2,2,2
 
accuracy score:,0.6
Y_test: ,0,0,0,3,0,2,1,0,2,1,0,5,0,0,0
Y_pred,0,0,0,0,3,2,2,0,4,3,0,1,0,0,0
 
accuracy score:,0.5333333333333333
Y_test: ,0,0,0,0,0,0,1,6,2,6,0,0,1,2,3
Y_pred,0,0,6,0,0,0,2,1,5,6,1,0,4,2,0
 
accuracy score:,0.5333333333333333
Y_test: ,1,0,0,0,3,0,1,0,1,4,6,0,0,0,2
Y_pred,0,0,2,0,0,0,0,0,7,2,6,0,0,0,4
 
accuracy score:,0.5333333333333333
Y_test: ,0,0,0,0,0,3,0,5,0,0,0,1,0,6,2
Y_pred,2,0,0,0,2,1,0,1,0,0,0,0,6,6,1
 
accuracy score:,0.6666666666666666
Y_test: ,2,0,0,0,0,6,0,0,2,0,2,0,3,2,0
Y_pred,2,0,0,0,0,0,0,0,4,0,1,0,4,4,0
 
accuracy score:,0.6
Y_test: ,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0
Y_pred,4,1,1,0,0,0,0,1,1,0,0,0,1,0,0
 
accuracy score:,0.6
Y_test: ,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0
Y_pred,0,0,0,0,2,6,0,0,0,3,2,2,0,0,0
 
accuracy score:,0.6666666666666666
Y_test: ,2,2,6,0,0,0,1,0,2,0,0,0,3,1,0
Y_pred,2,1,6,0,0,0,3,0,4,0,0,0,1,2,0
 
accuracy score:,0.8
Y_test: ,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0
Y_pred,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0
 
accuracy score:,0.6666666666666666
Y_test: ,0,1,0,0,0,1,0,0,6,0,6,1,4,2,0
Y_pred,0,2,0,0,0,0,0,0,0,0,6,1,2,2,2
 
accuracy score:,0.4666666666666667
Y_test: ,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0
Y_pred,3,0,2,0,7,0,2,2,6,0,0,4,0,0,0
 
accuracy score:,0.6666666666666666
Y_test: ,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0
Y_pred,0,6,2,0,0,0,0,0,3,2,0,0,2,0,0
 
accuracy score:,0.5333333333333333
Y_test: ,0,0,1,0,0,1,3,1,1,0,6,0,0,1,0
Y_pred,0,0,0,0,0,3,2,3,4,0,0,0,0,3,0
 
accuracy score:,0.4666666666666667
Y_test: ,0,0,0,0,0,0,7,4,0,0,0,6,3,0,1
Y_pred,0,6,0,1,0,0,1,2,0,1,0,6,1,1,3
 
accuracy score:,0.4666666666666667
Y_test: ,0,0,0,0,1,1,0,6,2,0,0,0,1,0,2
Y_pred,0,3,0,6,0,4,1,4,2,0,0,0,5,0,0
 
accuracy score:,0.26666666666666666
Y_test: ,1,4,0,3,1,0,0,3,2,0,1,0,0,0,6
Y_pred,4,1,0,0,0,2,0,0,1,6,3,2,0,0,1
 
accuracy score:,0.6666666666666666
Y_test: ,2,0,0,0,0,0,6,0,0,2,0,0,2,0,3
Y_pred,2,0,0,0,2,0,6,0,0,1,0,0,4,6,1
 
accuracy score:,0.4
Y_test: ,2,0,0,0,3,0,0,4,0,6,0,2,3,7,1
Y_pred,4,0,0,0,2,0,0,2,2,2,0,0,0,2,2
 
accuracy score:,0.5333333333333333
Y_test: ,1,4,1,0,1,0,6,1,0,0,0,0,0,2,1
Y_pred,5,1,7,0,1,0,6,1,0,6,0,0,2,4,0
 
accuracy score:,0.5333333333333333
Y_test: ,0,0,0,0,0,2,0,0,1,4,2,0,0,0,0
Y_pred,6,0,0,0,0,1,0,3,1,1,3,0,0,3,1
 
